"Language	Tweet ID	Phrase	Metaphoric lemmas	COVID metaphor label	Comment";
"en	1270662851447963648	D in this corona virus crisis		y	";
"en	1270662851447963648	mustn t		y	";
"en	1270662851447963648	recovery at work		n	";
"en	1270774117793517568	frontline workers	frontline	n	";
"en	1270774117793517568	initial days of the COVID		y	";
"en	1270774117793517568	thoughtful thank		y	";
"en	1270791423462453248	active steps	steps,	n	";
"en	1270791423462453248	cartons of 3crownsmilk to NCDC office		n	";
"en	1270791423462453248	health workers on the front line	front	y	";
"en	1270865113264816128	coronavirus victory garden		n	";
"en	1270865113264816128	kidsactivitiesathome at Topanga		n	";
"en	1270940480218509315	covid to battle	battle	y	VERB";
"en	1270940480218509315	good water		y	";
"en	1271171878204444676	frontline workers during the coronavirus pandemic	frontline	n	";
"en	1271171878204444676	neighborhood restaurants		n	";
"en	1271171878204444676	part of this effort		y	";
"en	1271171878204444676	wonderful castleberryhill neighborhood association		n	";
"en	1271230322236063745	COVID <NUMBER> crisis		n	";
"en	1271230322236063745	frontline worker	frontline	n	";
"en	1271334772267237376	Corona casualty	casualty	y	";
"en	1271334772267237376	GMC Jammu today at Jammu		n	";
"en	1271334772267237376	Jammu division		n	";
"en	1271406367849537536	health crisis		y	";
"en	1271406367849537536	incredible work		n	";
"en	1271406367849537536	Next week		n	";
"en	1271406367849537536	state s frontline responders during this COVID	frontline	y	";
"en	1271671527763701760	clouds of pandemic	cloud	n	";
"en	1271671527763701760	Hanuman Temple today		y	";
"en	1271673457630044160	beautiful day in February		n	";
"en	1271673457630044160	covid19 storm	storm	n	";
"en	1271736002940489729	covid fight	fight	n	";
"en	1271736002940489729	Happy birthday Jacob		y	";
"en	1271736002940489729	son today		y	";
"en	1271749680305709058	first wave of this pandemic outbreak	wave	y	";
"en	1271749680305709058	optimistic things		n	";
"en	1271778217570025472	Covid Peace		n	";
"en	1272012935724859392	bubbles actions	bubble	n	";
"en	1272012935724859392	coronavirus battle	battle	n	";
"en	1272012935724859392	IG people		n	";
"en	1272043142611562496	COVID <NUMBER> situation		n	";
"en	1272043142611562496	ongoing Pandemic mind fog	fog	n	";
"en	1272043142611562496	sudden increase in the temperature		n	";
"en	1272205930185318400	antique voting machines		n	";
"en	1272205930185318400	conflicts with work schedule	conflict	n	not covid rel";
"en	1272205930185318400	mail today		n	";
"en	1272253549431250944	Pandemic Worldwide Uprising	uprising	n	";
"en	1272253549431250944	justice to families		y	";
"en	1272253549431250944	linktree in bio		n	";
"en	1272266657977729028	front line COVID19 workers	front	n	";
"en	1272266657977729028	HKS members		n	";
"en	1272266657977729028	kites today at Schoaff		n	";
"en	1272276135347458049	Armor in this war against COVID19	war	n	";
"en	1272276135347458049	daily wardrobe		y	";
"en	1272276135347458049	Battle Armor	battle,armor	n	not relation level";
"en	1272276135347458049	new reality		n	";
"en	1272377551718146048	adequate PPE		n	";
"en	1272377551718146048	Black brothers		n	";
"en	1272377551718146048	first wave of Covid	wave	n	";
"en	1272377551718146048	frontline workers	frontline	y	";
"en	1272640660919791617	corona riots	riot	n	";
"en	1272640660919791617	Graffiti bootcamp <NUMBER> sessions		n	";
"en	1272640660919791617	Quicky freestyle		n	";
"en	1272680411697741830	masks for military personnel		n	";
"en	1272680411697741830	relief efforts		y	";
"en	1272892458989506561	Arsenal FC face mask		y	";
"en	1272892458989506561	fabric designs		n	";
"en	1272892458989506561	more info		n	";
"en	1272892458989506561	Other teams		y	";
"en	1272938550619758592	birthday celebration for Beth		n	";
"en	1272938550619758592	cream sponge cake		n	";
"en	1272938550619758592	Fresh Strawberry		n	";
"en	1272938550619758592	Lockdown weather		y	";
"en	1272983770560262144	second wave of coronavirus cases	wave	n	";
"en	1273006700057047040	Jianbing in the rain during COVID		n	";
"en	1273006700057047040	late lunchers		n	";
"en	1273051560772329472	<USER> thecuteabiola <USER> official		y	";
"en	1273051560772329472	hae sha		n	";
"en	1273051560772329472	War After pandemic epi <NUMBER> student		n	";
"en	1273128011445997569	battle against covid	battle	n	";
"en	1273128011445997569	healthier hand		y	";
"en	1273128011445997569	game changer	game changer	n	not relation level";
"en	1273366602130612224	Covid19 riots fever pollution looting		n	";
"en	1273366602130612224	poor humanity		n	";
"en	1273401509821050880	church in prayer		n	";
"en	1273401509821050880	group of servant leaders		n	";
"en	1273401509821050880	pandemic storm	storm	n	";
"en	1273401509821050880	week on a zoom call		n	";
"en	1273464881371656192	adult leaders above <NUMBER> years age		y	";
"en	1273464881371656192	competition hum		n	";
"en	1273464881371656192	few hours		y	";
"en	1273464881371656192	corona warrior	warrior,fighting	n	";
"en	1273650093900562434	frontline hospital workers	frontline	n	";
"en	1273650093900562434	local bakers		n	";
"en	1273650093900562434	simple idea		n	";
"en	1273650093900562434	spark of joy during this pandemic	spark,	y	";
"en	1273650093900562434	sweet treats		n	";
"en	1273728665600299015	new lifestyle		n	";
"en	1273728665600299015	store front with this huge pandemic		n	";
"en	1273728665600299015	stream of income	stream	y	not covid rel";
"en	1273767929021108224	midst of this COVID storm	storm	n	";
"en	1273767929021108224	Qualifier examination		n	";
"en	1273767929021108224	word per minute		n	";
"en	1273792134525652993	killer mask at Soldiers		n	";
"en	1273811121862881281	disaster for Irish holidaymakers	disaster	y	";
"en	1273811121862881281	Locator Form requirement to July		y	";
"en	1273811121862881281	Simon Harris today		n	";
"en	1273811121862881281	Travel restrictions into Ireland		n	";
"en	1273835002388766721	corona warriors	warrior	y	";
"en	1273903988425945089	weather pandemic	weather	y	VERB";
"en	1273903988425945089	weather pandemic	weather	y	VERB";
"en	1273903988425945089	unemployment rate in urban areas		n	";
"en	1273903988425945089	View article		n	";
"en	1273916968102494209	Big thanks		n	";
"en	1273916968102494209	Date night		n	";
"en	1273916968102494209	gorgeous Shield maiden warrior		n	";
"en	1273916968102494209	massive platter		y	";
"en	1274020540060237824	brother in law		n	";
"en	1274020540060237824	Covid wave	wave	n	";
"en	1274020540060237824	island dwellers		n	";
"en	1274062534845267968	attack of opportunity	attack	n	";
"en	1274093896679788544	March <NUMBER> on the ramp		n	";
"en	1274093896679788544	social distancing		y	";
"en	1274117195312873472	rain during a pandemic		n	";
"en	1274173331089035264	COVID19 crisis		n	";
"en	1274173331089035264	health care workers on the front lines	front	n	";
"en	1274173331089035264	Hospital administrators		n	";
"en	1274173331089035264	unsafe decontamination of PPE		n	";
"en	1274185742030430209	opinion at all times		n	";
"en	1274185742030430209	fight of the government against the Pandemic	fight	n	";
"en	1274278160545300480	covid19 relief update		n	";
"en	1274278160545300480	dry ration kits		y	";
"en	1274278160545300480	economic distress	distress	y	not covid rel";
"en	1274278160545300480	essential items in nearby slums		n	";
"en	1274278160545300480	Nai Disha team		y	";
"en	1274278160545300480	poverty tide	tide	n	";
"en	1274395110344732672	corona waves	wave	n	";
"en	1274401560437706754	First weekend		n	";
"en	1274401560437706754	social distancing at Creature		n	";
"en	1274470808262410243	wave of this pandemic	wave	n	";
"en	1274492589677449219	disasters like coronavirus	disaster	n	";
"en	1274492589677449219	EMOTIONAL journey	journey,	n	";
"en	1274492589677449219	red line		n	";
"en	1274581005719031809	Covid riots	riot	n	not syntactically related";
"en	1274581005719031809	fine state of Pennsylvania		n	";
"en	1274619806185074688	Post Lockdown Peace		y	";
"en	1274619806185074688	peace at Wilson		n	";
"en	1274770402523348992	<NUMBER> length victory		n	";
"en	1274770402523348992	challenging conditions	challenging,	n	";
"en	1274770402523348992	lots of sanitizing		y	";
"en	1274770402523348992	social distancing		y	";
"en	1274770402523348992	y o racehorse		n	";
"en	1274809143862403072	food for the soul		y	not covid rel";
"en	1274809143862403072	lockdown reunion with the coolest creature		n	";
"en	1274809143862403072	solar system		y	";
"en	1274874495040229378	health threat	threat	y	";
"en	1274874495040229378	people without mask		n	";
"en	1274874495040229378	social distancing		n	";
"en	1274874495040229378	Veg market on Nagar		n	";
"en	1274874495040229378	vehicles parking on road		n	";
"en	1274981730265501697	amazing weather in Lockdown		y	";
"en	1274981730265501697	light breeze		y	";
"en	1274981730265501697	perfect day		n	";
"en	1274981730265501697	plenty of sunshine		y	";
"en	1275005166417297408	riot lockdown	riot	n	";
"en	1275057693053640707	frontline corona warriors	frontline,warrior	n	";
"en	1275057693053640707	own way		n	";
"en	1275057693053640707	pandemic stage		n	";
"en	1275146968730423297	<USER> slam hs		y	";
"en	1275146968730423297	degree weather during Quarantine		y	";
"en	1275146968730423297	top point guards		n	";
"en	1275149652707414016	<NUMBER> degree weather		n	";
"en	1275149652707414016	first one		n	";
"en	1275149652707414016	location in the Glendale area		n	";
"en	1275752741298679815	elkin cartoon		n	";
"en	1275752741298679815	military parade during covid19 pandemic		n	";
"en	1275752741298679815	putin s desire		y	";
"en	1275815502263267329	asymptomatic constituents		n	";
"en	1275815502263267329	battle mode against COVID	battle	n	";
"en	1275815502263267329	Misamis Occidental Quarantine Facility		n	";
"en	1275821008495284225	comfy bed		n	";
"en	1275821008495284225	cozy diy hoodie		n	";
"en	1275821008495284225	second COVID <NUMBER> wave	wave	n	";
"en	1275854898249314305	COVID monster	monster	y	";
"en	1275854898249314305	solitude feeling		y	";
"en	1276058653603377152	fight against COVID	fight	n	";
"en	1276058653603377152	quality healthcare		y	";
"en	1276058653603377152	staff at all cost	at all cost	n	idiomatic";
"en	1276068168050503681	blood tears		n	image attached";
"en	1276068168050503681	pandemic in the war	war	n	";
"en	1276212613756661760	frontline care workers	frontline	n	";
"en	1276212613756661760	makerspace shoutout		n	";
"en	1276212613756661760	protective face shields		n	";
"en	1276250686053892096	Lockdown <NUMBER> Warm weather training		y	";
"en	1276291665691586560	health care professionals		n	";
"en	1276291665691586560	healthcare heroes	hero	n	";
"en	1276291665691586560	workers on the frontline	frontline	n	";
"en	1276573051950333953	favorite finger food		n	";
"en	1276573051950333953	good fight against the pandemic	fight	n	";
"en	1276573051950333953	prospective customers		y	";
"en	1276682042147663872	African population		n	";
"en	1276682042147663872	Covid <NUMBER> vaccine trial		n	";
"en	1276682042147663872	great hope		y	";
"en	1276682042147663872	virus storm	storm	n	";
"en	1276691365049569286	waves of COVID	wave	n	";
"en	1276691365049569286	weekly check		y	";
"en	1276951118766059520	Pandemic courtyard rain at Brooklyn		n	";
"en	1277024587000295424	don t		y	";
"en	1277024587000295424	ice cream cake		n	";
"en	1277024587000295424	ice cream socials		n	";
"en	1277043371245174786	COVID cation		y	";
"en	1277043371245174786	COVID clouds	cloud	n	";
"en	1277043371245174786	husband in cocoa beach		n	";
"en	1277043371245174786	travel plans		n	";
"en	1277044739448201220	comic book		y	";
"en	1277044739448201220	superhero comics		n	";
"en	1277044739448201220	War <NUMBER> era		y	";
"en	1277077341945180160	better edition		n	";
"en	1277077341945180160	mental peace with Corona	peace	n	";
"en	1277113767428419586	coronavirus struggle	struggle	y	";
"en	1277113767428419586	NBA s return		n	";
"en	1277355068317196289	second wave of the coronavirus	wave	n	";
"en	1277685281492090882	clouds workfromhome at Toronto		n	";
"en	1277729478697988097	bar fridge		n	";
"en	1277729478697988097	better bet than an old ass ipa		y	";
"en	1277729478697988097	Tank <NUMBER>		n	";
"en	1277911432470958080	busy station		y	";
"en	1277911432470958080	War <NUMBER> terminus for trains		n	";
"en	1277949542168539144	COMBAT COVID19 POLICY	combat	n	";
"en	1277949542168539144	Indian cuisine at NewtonAbbot tomorrow		n	";
"en	1278004345829720065	fantastic witchsquirrel		n	";
"en	1278004345829720065	ghost town	ghost	n	not covid rel";
"en	1278004345829720065	mysterious circumstances		n	";
"en	1278004345829720065	serious author photos		n	";
"en	1278131486726766593	bloombars as commentary on Afrocentric futures		n	";
"en	1278131486726766593	Covid struggles experiences	struggle	n	";
"en	1278131486726766593	mask piece		n	";
"en	1278131486726766593	media vibes		n	";
"en	1278191960575090690	frontline in this fight against COVID19	frontline,fight	n	";
"en	1278191960575090690	hard work		y	";
"en	1278191960575090690	huge thanks		n	";
"en	1278243157537423360	front liners in the pandemic situation	front	y	";
"en	1278243157537423360	Home Automation thanks		n	";
"en	1278249235327172623	COVID <NUMBER> invasion	invasion	y	";
"en	1278249235327172623	PismoBeach days		n	";
"en	1278249235327172623	wearamask at Pismo		n	";
"en	1278251933036404736	covid19 warrior COVID19 warrior	warrior,warrior	n	";
"en	1278251933036404736	lives for the wellbeing of people		n	";
"en	1278251933036404736	national doctor day		n	";
"en	1278251933036404736	pandemic outbreak		n	";
"en	1278251933036404736	real heroes	hero	n	";
"en	1278280153697849344	Covid <NUMBER> patients		n	";
"en	1278280153697849344	frontline health workers	frontline	y	";
"en	1278280153697849344	upcoming webinar		y	";
"en	1278294556006645760	gratitude to the doctors on National Doctor		y	";
"en	1278294556006645760	war against COVID	war	n	";
"en	1278294556006645760	year <NUMBER> Doctors		y	";
"en	1278333256228896768	birthdays to lockdown legend steverow7		y	";
"en	1278333256228896768	weekend with a Rowbottom family fiesta		y	";
"en	1278372647475253255	cute spot farmerstablesd		n	";
"en	1278372647475253255	front lines workers	front	y	";
"en	1278372647475253255	pandemic time		n	";
"en	1278493477479657472	frontline health workers	frontline	y	";
"en	1278493477479657472	high \xa0		n	";
"en	1278493477479657472	India s health facilities		n	";
"en	1278561849013870592	civil unrest		n	";
"en	1278561849013870592	hands on the artist proof of the Great Wave		n	";
"en	1278561849013870592	next week		n	";
"en	1278646550193995778	lockdown hair disasters		n	";
"en	1278646550193995778	PPE with a hint		n	";
"en	1278693914958901249	greater support		y	";
"en	1278693914958901249	Last gig		y	";
"en	1278693914958901249	other things		y	";
"en	1278693914958901249	supp <USER> before lockdown in Ally		n	";
"en	1278859666668355585	Philippine households		y	";
"en	1278859666668355585	coronavirus fight	fight	y	";
"en	1278859666668355585	COVID <NUMBER> cases		n	";
"en	1278859666668355585	grim record	grim,	n	";
"en	1278859666668355585	new cases		y	";
"en	1278900745975345155	COVID <SYMBOL> <NUMBER> threat	threat	n	";
"en	1278900745975345155	further notice		n	";
"en	1278900745975345155	Passenger Services		n	";
"en	1278900745975345155	public information		n	";
"en	1278900745975345155	view of Lockdown across the country		n	";
"en	1279221888741527553	Ice cream in a pandemic		y	";
"en	1279221888741527553	ice cream		n	";
"en	1279221888741527553	majority of the people in Stillwater		n	";
"en	1279221888741527553	pick up window		n	";
"en	1279226439615893504	ANTI CORONA weapon	weapon	y	";
"en	1279255964768710659	casualty of this pandemic	casualty	n	";
"en	1279255964768710659	win in this war	war	n	";
"en	1279305437800812545	army personnel		n	";
"en	1279305437800812545	Covid warriors	warrior	n	";
"en	1279305437800812545	nice PR gesture	gesture	y	not covid rel";
"en	1279370002760495105	Army of women health workers	army	n	";
"en	1279370002760495105	virus front line	front	n	";
"en	1279370002760495105	View article		n	";
"en	1279370002760495105	army of health workers	army	y	";
"en	1279456639930769408	john snakefathertx for the killer mask		n	";
"en	1279653194331799552	DOUBLE WHAMMY coronavirus THREAT	whammy,threat	y	";
"en	1279660967245332480	favourite players Gianfranco		n	";
"en	1279660967245332480	lockdown birthday wish to Chelsea legend		n	";
"en	1279660967245332480	Zola s goals for Chelsea		n	";
"en	1279753535719198720	covid19 stayhome lockdown		y	";
"en	1279753535719198720	good weapon <NUMBER> inaturalistorg		n	";
"en	1279753535719198720	native oranges		n	";
"en	1279810615649976323	Mile Lockdown Run in the wind		n	";
"en	1279961903591112707	Covid battle	battle	n	";
"en	1279961903591112707	tools of success	tool	y	";
"en	1280070578100207616	battlefield of this coronavirus	battlefield	n	";
"en	1280081265715273728	daily basis		n	";
"en	1280081265715273728	ups and downs in the hospital	ups,downs,	n	";
"en	1280081265715273728	horrible battle with COVID	battle	n	";
"en	1280081265715273728	life through the ups		n	";
"en	1280111519494217728	Dear Parents		n	";
"en	1280111519494217728	unexpected invasion of COVID	invasion	y	";
"en	1280269455180824576	social distancing at ICE		n	";
"en	1280398818425679872	little spidey in this pandemic		n	";
"en	1280398818425679872	superhero in this pandemic		y	";
"en	1280424665970663424	covid Timbers fam victory celebration		n	";
"en	1280424665970663424	training in Orlando		y	";
"en	1280521495027027969	horrors of the coronavirus	horror	n	";
"en	1280521495027027969	York City hospitals		n	";
"en	1280526806060347392	COVID19 at Siren		n	";
"en	1280555473125720065	best friend		n	";
"en	1280555473125720065	heroes of the people battle against covid	battle	y	";
"en	1280560396953362435	allies in the state legislature		n	";
"en	1280560396953362435	Iowa s governor		y	";
"en	1280560396953362435	post on the FB page for Drake		n	";
"en	1280560396953362435	Republican goals		y	";
"en	1280560396953362435	threat of coronavirus	threat	n	";
"en	1280581892585250816	Ocean <NUMBER> <NUMBER> zip		n	";
"en	1280581892585250816	post lockdown haircut		y	";
"en	1280581892585250816	Spirol Technology		n	";
"en	1280609756386865152	Covid killer virus	killer	y	";
"en	1280609756386865152	long time		n	";
"en	1280617103956029446	Covid warriors	warrior	n	";
"en	1280672005432455170	birthday celebration		n	";
"en	1280672005432455170	ice cream cakes during lockdown		y	";
"en	1280672005432455170	Ice cream cakes		n	";
"en	1280702724187832320	front line of the covid19 pandemic	front	n	";
"en	1280774697932615681	evil emperoresque after a pandemic workout		n	";
"en	1280789807904567302	GLASS OCEAN stream lockdown video		n	";
"en	1280832115886772224	CCE Ladies		n	";
"en	1280832115886772224	heartfelt incidences		n	";
"en	1280832115886772224	storm aka pandemic	storm	n	";
"en	1280832115886772224	worst circumstances		n	";
"en	1280968248377462784	much pandemic fiction		n	";
"en	1280996846836559873	<NUMBER> weather		y	";
"en	1280996846836559873	Curbside Service		n	";
"en	1280996846836559873	Social distancing		n	";
"en	1280996846836559873	tomorrow at garnersgreenville on Pleasantburg		y	";
"en	1281202399210848257	fight of COVID	fight	y	";
"en	1281202399210848257	Humanity Commission worldhumanitycommission		n	";
"en	1281202399210848257	Immense thanks to World		n	";
"en	1281340828493983745	corona virus battle	battle	n	";
"en	1281389183253319680	ashes of this tragedy COVID	ashes,tragedy	n	elaborated idiom: rise out of the ashes";
"en	1281389183253319680	dawning of a new era	dawning	n	not covid rel";
"en	1281596868091314176	favorite places		n	";
"en	1281596868091314176	resilience in the fight against COVID	fight	n	";
"en	1281671044739334144	First pint since March		y	";
"en	1281671044739334144	lockdown at The Green Dragon		y	";
"en	1281685322355675136	<NUMBER> PM Pacific		n	";
"en	1281685322355675136	favorite bar		n	";
"en	1281845153771159553	war against the pandemic Covid	war	n	";
"en	1281967168414986241	ghost town	ghost	n	not covid rel";
"en	1282131693894279169	new music		n	";
"en	1282131693894279169	Second wave of COVID isolation	wave	n	";
"en	1282188745354215425	lakh mark		y	";
"en	1282188745354215425	successful battle against COVID	battle	n	";
"en	1282188745354215425	total tally of coronavirus cases		n	";
"en	1282188745354215425	Whole world		y	";
"en	1282623556195581952	second wave of covid lockdowns	wave	n	";
"en	1282628190582652930	lockdown rules		y	";
"en	1282628190582652930	silly wave of virus	wave	n	";
"en	1282660597281296384	BED AT JATANI		y	";
"en	1282660597281296384	BED CENTRE AT JAMUJHARI		y	";
"en	1282660597281296384	COVID HOSPITALS		n	";
"en	1282660597281296384	fight against COVID19	fight	y	";
"en	1282792865467256832	front page		y	";
"en	1282792865467256832	new home for Star		y	";
"en	1282792865467256832	safest place on Earth		y	";
"en	1282792865467256832	Wars on the back of low COVID cases		y	";
"en	1282867171224412161	mutant strain of Covid		y	";
"en	1282867171224412161	N95 head strap		y	";
"en	1282867171224412161	surgical mask		n	";
"en	1282923528384401409	honest chat		y	";
"en	1282923528384401409	interview with poverty campaigner		y	";
"en	1282923528384401409	lockdown struggles	struggle	y	";
"en	1282923528384401409	mental health		y	";
"en	1282923528384401409	new book		y	";
"en	1283098436762558464	time for lockdown wave	wave	n	";
"en	1283373073274744835	army soldiers during the fight against a pandemic	army,soldier,fight	n	";
"en	1283373073274744835	delay in payments		y	";
"en	1283373073274744835	low pay		y	";
"en	1283373073274744835	nursimg interns		y	";
"en	1283373073274744835	nursing staff		y	";
"en	1283457616597979151	bad boy	bad boy	y	expressive,not covid rel";
"en	1283457616597979151	Extra kit in place		n	";
"en	1283457616597979151	Hepa filter machine		y	";
"en	1283457616597979151	UV Light Source		y	";
"en	1283457616597979151	virus killer	killer	n	";
"en	1283584717791666176	covid <NUMBER> defense strategy	defense	n	";
"en	1283625699111133193	internal support systems		n	";
"en	1283625699111133193	obvious scam		y	";
"en	1283625699111133193	security lapses		n	";
"en	1283625699111133193	social engineering attack		y	";
"en	1283625699111133193	sort of thing		y	";
"en	1283625699111133193	work from home		y	";
"en	1283714641487712256	Covid bomb	bomb	n	";
"en	1283957049328635904	Beards Memes Floods Mask		n	";
"en	1284038357711048705	Lockdown Legend competition		n	";
"en	1284066161894862848	Anti Covid Unit fogs	fog	y	VERB";
"en	1284134451635646464	latest casualties of the COVID	casualty	n	";
"en	1284167452742606849	above set of volunteers		y	";
"en	1284167452742606849	frontline Volunteer during the COVID <NUMBER> FOOD RELIEF .	frontline	y	";
"en	1284167452742606849	health authorities		y	";
"en	1284167452742606849	second wave of coronavirus infections	wave	y	";
"en	1284202660480970752	lists of the storms of COVID	storm	n	";
"en	1284211711222980612	pre fight nationalfightingchampionship Covid test		n	";
"en	1284231550263889920	Local Frontline Workers	frontline	y	";
"en	1284378440272142337	moments of courage in the face of those tragedies	tragedy	y	not covid rel";
"en	1284417281364295683	COVID <NUMBER> disaster	disaster	y	";
"en	1284549418214023168	next wave of the COVID	wave	y	";
"en	1284552543150804992	wave of Covid	wave	n	";
"en	1284558768697757696	soldier in the battle against the virus	soldier,battle	y	";
"en	1284627328723824641	Covid fight	fight	n	";
"en	1285013325038919681	tide of Covid doom	doom,tide	y	";
"en	1285044487799046144	Covid <NUMBER> in front of the mansion		y	";
"en	1285063652895150080	Covid <NUMBER> bugs	bug	n	";
"en	1285205580488073217	body defense against the coronavirus	defense	y	";
"en	1285336682057863168	defense against COVID	defense	y	";
"en	1285505993959452672	tremors of the coronavirus pandemic	tremor	y	";
"en	1285548717777485824	fog of lockdown	fog	n	";
"en	1285740138425917442	best pandemic cuddle bugs		y	";
"en	1285867825144438786	\\n Sources		Y	";
"en	1285867825144438786	frontline in the battle against Covid	frontline,battle	y	";
"en	1285867825144438786	health of warriors	warrior	y	";
"en	1285895347366014976	fight against COVID	fight	y	";
"en	1286030389564252161	Conquest of Quarantine	conquest	n	";
"en	1286120299356778501	invisible beast	beast	y	";
"en	1286254011331383296	COVID19 via millimeter wave penetration		y	";
"en	1286567966734266368	COVID19 fight	fight	n	";
"en	1286620455877713925	wave of this pandemic	wave	y	";
"en	1286630410278051840	killer work ethic		y	";
"en	1286759537337339904	giant after COVID party		y	";
"en	1286848916235878400	Title fight before pandemic		n	";
"en	1286890138484654080	COVID hurricane	hurricane	y	";
"en	1287022577597198343	social distancing under the Pacific Northwest sky		n	";
"en	1287043754747219971	frontline of a pandemic	frontline	y	";
"en	1287045326822490112	COVID <NUMBER> resistance	resistance	y	";
"en	1287056102090248194	fight against Covid19	fight	n	";
"en	1287063996688990210	Leftist creatures from COVID19		y	";
"en	1287096270776143881	hurricane pandemic humor		n	";
"en	1287424074948509707	Storm King in the pandemic		y	";
"en	1287471582957514752	destruction of this virus	destruction	y	";
"en	1287472734075748352	hurricane in the middle of a pandemic		y	";
"en	1287578086519652352	long struggle with COVID	struggle	y	";
"en	1287631271087058944	Covid warriors	warrior	n	";
"en	1287658023897497601	challenge of this global pandemic	challenge,tide	y	";
"en	1288164603734745089	COVID <NUMBER> fight	fight	n	";
"en	1288235785582284800	front home office		n	";
"en	1288334644140601349	Maki Bomb Face Mask		y	";
"en	1288689048446537728	Covid fighter	fighter	n	";
"en	1288760750924734464	coronavirus fight	fight	n	";
"en	1288788690525806592	spiritual warriors against Covid	warrior	y	";
"en	1289151762163793920	real threat of pandemic	threat	y	";
"en	1289173854544265216	pandemic <EMOJI> hurricane		y	";
"en	1289240999743696896	front lines throughout COVID	front	n	";
"en	1289272135064616961	hurricane during the pandemic		y	";
"en	1289562673646952448	threat during a PANDEMIC	threat	y	";
"en	1289609432741998592	covid raiders at Oakland	raider	y	";
"en	1289655937179869185	Corona before the storm		n	";
"en	1290114055638679553	Covid as a weapon	weapon	y	";
"en	1290174300192874498	Corona warrior	warrior	n	";
"en	1290174300192874498	fight against Corona	fight	y	";
"en	1290208540393500672	Lockdown State of Disaster Dinner		y	";
"en	1290280391329251331	coronavirus fight	fight	n	";
"en	1290430921284313088	threat of covid19	threat	y	";
"en	1290438131980947457	second wave of Corona	wave	y	";
"en	1290447541507686405	PANDEMIC WAR	war	n	";
"en	1290454369498955776	pandemic baby struggle	struggle	y	";
"en	1290558302347296768	Lockdown State of Disaster		n	";
"en	1290578713843773440	front line of the Pandemic	front	n	";
"en	1290669620567904257	front line hospital workers	front	y	";
"en	1290669620567904257	Superhero Face Masks		n	";
"en	1290688120460107776	battle COVID <NUMBER>	battle	y	";
"en	1290688120460107776	frontline workers	frontline	n	";
"en	1290747963531317249	coronavirus at the frontlines	frontline	n	";
"en	1290825888184045568	lockdown in the middle of the Pacific		y	";
"en	1290924461747830789	clouds of lockdown	cloud	y	";
"en	1291032556121530369	wearamask mask at Ocean		y	";
"en	1291135596203847680	Pandemic momlife struggle	struggle	n	";
"en	1291457424403005440	real coronavirus tragedy	tragedy	n	";
"en	1291488343667040256	Post vaccine ice cream		y	";
"en	1291495154348515328	new wave of the deadly virus	wave	y	";
"en	1291637130020741121	Covid swelling		y	";
"en	1291691094758109185	victory in a pandemic time	victory	y	";
"en	1291742909725683712	coronavirus frontline	frontline	n	";
"en	1291742936405667840	Coronavirus fight	fight	n	";
"en	1291781665128214528	Covid storm	storm	n	";
"en	1291844371227136000	quarantine campout with some rain		y	";
"en	1291920394421764107	fight against the Coronavirus	fight	n	";
"en	1292140806615240707	Army farmers market since the pandemic		n	";
"en	1292167858844127232	FINANCIAL CONFLICT	conflict	y	not covid rel";
"en	1292167858844127232	FINANCIAL LOCK DOWN		y	reverse metaphor";
"en	1292345368097611788	Peace in the time of Corona		n	";
"en	1292386419210477568	Covid19 frontline warriors	frontline,warrior	n	";
"en	1292399819189673984	stormy pandemic Sunday		n	";
"en	1292513037388324865	social distancing guidelines front		y	";
"en	1292520297128701952	threat of COVID <NUMBER> virus	threat	y	";
"en	1292580493045768194	victory laps on coronavirus	victory	y	";
"en	1292632929793908737	covid <NUMBER> the killer	killer	n	";
"en	1292968450097180673	spectacular lightning over lockdown preston		y	";
"en	1293007314857930752	fight against COVID	fight	y	";
"en	1293009253465067521	frontline of India s battle against the coronavirus	frontline,battle	n	";
"en	1293009253465067521	pandemic frontline	frontline	y	";
"en	1293270923936772097	quarantine tank in a hip navy hue		n	";
"en	1293357039448657921	personal struggles during Covid	struggle	n	";
"en	1293529097587564547	rain in lockdown		y	";
"en	1293714899495841792	frontline of India s battle against COVID	frontline,battle	n	";
"en	1293915096599666688	tide of coronavirus	tide	y	";
"en	1294121061559173121	flu bugs		y	";
"en	1294152084275834880	creature lockdown	creature	y	not syntactically related";
"en	1294317379435012098	front line workers	front	y	";
"en	1294424690639872000	Lockdown battle	battle	n	";
"en	1294499285543919616	social media by storm students		y	";
"en	1294561588586909697	warriors in the fight against CoviD	warrior,fight	y	";
"en	1294637992053583872	sis <USER> for this bomb handmade mask		y	";
"en	1294691012468551682	heavy rain in this COVID19 pandemic		y	";
"en	1294724175320424448	positive workers huge disaster	disaster	n	";
"en	1294769839396069377	Excellent work today combat		n	";
"en	1295032744586760195	frontliners in the battle against lethal virus	battle	y	";
"en	1295111495660044289	New zombie mask		y	";
"en	1295182619290763264	mask in front of the media		y	";
"en	1295184213306519555	frontline worker	frontline	y	";
"en	1295269895593062400	battle against coronavirus	battle	n	";
"en	1295269895593062400	coronavirus battle	battle	y	";
"en	1295519677612019715	peace during The COVID <NUMBER> pandemic uncertainty		y	";
"en	1295646641639305216	sanitizer at Ocean		y	";
"en	1295650148043784192	global pandemic threat	threat	y	";
